## Type: Dye
## Name: mChartreuse
Extinction coefficient: 71000
Quantum Yield: 0.75
wavelength,absorption,emission
464,0.721000016,0
465,0.735400021,0
466,0.746900022,0
467,0.757700026,0
468,0.767199993,0
469,0.780499995,0
470,0.790400028,0.0092
471,0.805100024,0.0108
472,0.816999972,0.0128
473,0.829999983,0.0152
474,0.844299972,0.0185
475,0.858500004,0.023499999
476,0.872399986,0.0283
477,0.890399992,0.032699998
478,0.904999971,0.039900001
479,0.92110002,0.047499999
480,0.937699974,0.0561
481,0.949500024,0.067400001
482,0.965300024,0.078900002
483,0.979700029,0.0955
484,0.986199975,0.112599999
485,0.988699973,0.129600003
486,0.993200004,0.147400007
487,1,0.168200001
488,0.99940002,0.196799994
489,0.996800005,0.230499998
490,0.987100005,0.262499988
491,0.976999998,0.2958
492,0.953700006,0.332399994
493,0.9375,0.367000014
494,0.912199974,0.410600007
495,0.881600022,0.4639
496,0.832000017,0.507700026
497,0.795400023,0.557600021
498,0.751399994,0.603399992
499,0.714600027,0.651799977
500,0.665899992,0.713699996
501,0.603900015,0.760699987
502,0.555400014,0.806599975
503,0.507700026,0.845600009
504,0.455199987,0.885500014
505,0.416000009,0.929400027
506,0.364300013,0.955500007
507,0.325899988,0.978200018
508,0.287299991,0.991100013
509,0.250200003,0.998000026
510,0.221100003,1
511,0.185599998,0.9903
512,0.162799999,0.980199993
513,0.140300006,0.960099995
514,0.120200001,0.9278
515,0.097900003,0.900399983
516,0.0814,0.866400003
517,0.068899997,0.835300028
518,0.061299998,0.797800004
519,0.0528,0.751299977
520,0.043499999,0.720000029
521,0.040100001,0.684800029
522,0.0339,0.650900006
523,0.029300001,0.613799989
524,0.0264,0.587700009
525,0.0239,0.562300026
526,0.024800001,0.538800001
527,0.023600001,0.512600005
528,0.0196,0.493900001
529,0.021400001,0.478199989
530,0.020300001,0.463400006
531,0,0.444499999
532,0,0.431899995
533,0,0.420899987
534,0,0.409200013
535,0,0.399300009
536,0,0.387300014
537,0,0.377099991
538,0,0.367300004
539,0,0.35800001
540,0,0.349900007
541,0,0.340900004
542,0,0.333900005
543,0,0.326200008
544,0,0.315400004
545,0,0.306899995
546,0,0.298500001
547,0,0.289799988
548,0,0.279000014
549,0,0.268999994
550,0,0.259799987
551,0,0.253100008
552,0,0.243799999
553,0,0.232800007
554,0,0.223700002
555,0,0.215299994
556,0,0.203500003
557,0,0.194700003
558,0,0.186900005
559,0,0.176799998
560,0,0.168500006
561,0,0.160500005
562,0,0.154499993
563,0,0.148100004
564,0,0.140300006
