## Type: dye
## Name: pHrodo-red
Extinction coefficient: 65000 
Quantum Yield: 
wavelength,absorption,emission
300,0,0
301,0,0
302,0,0
303,0,0
304,0,0
305,0,0
306,0,0
307,0,0
308,0,0
309,0,0
310,0,0
311,0,0
312,0,0
313,0,0
314,0,0
315,0,0
316,0,0
317,0,0
318,0,0
319,0,0
320,0,0
321,0,0
322,0,0
323,0,0
324,0,0
325,0,0
326,0,0
327,0,0
328,0,0
329,0,0
330,0,0
331,0,0
332,0,0
333,0,0
334,0,0
335,0,0
336,0,0
337,0,0
338,0,0
339,0,0
340,0,0
341,0,0
342,0,0
343,0,0
344,0,0
345,0,0
346,0,0
347,0,0
348,0,0
349,0,0
350,0,0
351,0,0
352,0,0
353,0,0
354,0,0
355,0,0
356,0,0
357,0,0
358,0,0
359,0,0
360,0,0
361,0,0
362,0,0
363,0,0
364,0,0
365,0,0
366,0,0
367,0,0
368,0,0
369,0,0
370,0,0
371,0,0
372,0,0
373,0,0
374,0,0
375,0,0
376,0,0
377,0,0
378,0,0
379,0,0
380,0,0
381,0,0
382,0,0
383,0,0
384,0,0
385,0,0
386,0,0
387,0,0
388,0,0
389,0,0
390,0,0
391,0,0
392,0,0
393,0,0
394,0,0
395,0,0
396,0,0
397,0,0
398,0,0
399,0,0
400,3.705112338,0
401,3.766716023,0
402,3.83166942,0
403,3.875320714,0
404,3.890744381,0
405,3.915696222,0
406,3.905562859,0
407,3.849698693,0
408,3.882834092,0
409,3.839319781,0
410,3.81732171,0
411,3.753861529,0
412,3.742280982,0
413,3.684949288,0
414,3.661813336,0
415,3.589901765,0
416,3.549849974,0
417,3.576584897,0
418,3.521130976,0
419,3.488381302,0
420,3.474046688,0
421,3.435488646,0
422,3.417134053,0
423,3.395303005,0
424,3.405104376,0
425,3.394987035,0
426,3.382913739,0
427,3.340586815,0
428,3.3287847,0
429,3.224027129,0
430,3.205520999,0
431,3.152912639,0
432,3.139392346,0
433,3.065045532,0
434,2.987676792,0
435,2.918281488,0
436,2.814169606,0
437,2.753816739,0
438,2.697053342,0
439,2.594370476,0
440,2.499333058,0
441,2.426327875,0
442,2.373878941,0
443,2.23352941,0
444,2.173473167,0
445,2.113264929,0
446,2.046453129,0
447,1.988733444,0
448,1.93105216,0
449,1.862903412,0
450,1.864120466,0
451,1.847694465,0
452,1.84953843,0
453,1.851396724,0
454,1.874022268,0
455,1.898274804,0
456,1.93719115,0
457,1.992957002,0
458,2.023522672,0
459,2.137382545,0
460,2.191496373,0
461,2.289949509,0
462,2.463250694,0
463,2.572078874,0
464,2.7036116,0
465,2.896425349,0
466,3.092556967,0
467,3.282525591,0
468,3.445868813,0
469,3.701108934,0
470,3.906877029,0
471,4.1917889,0
472,4.463841785,0
473,4.776682122,0
474,5.112279547,0
475,5.367242379,0
476,5.735259382,0
477,6.112832613,0
478,6.411488674,0
479,6.735641128,0
480,7.118729597,0
481,7.4379735,0
482,7.745781288,0
483,8.10319075,0
484,8.449001513,0
485,8.871053347,0
486,9.24066281,0
487,9.614692002,0
488,9.995450224,0
489,10.42960404,0
490,10.85206147,0
491,11.34920406,0
492,11.83293208,0
493,12.45968773,0
494,12.92995031,0
495,13.59089843,0
496,14.18815303,0
497,14.95869544,0
498,15.73823675,0
499,16.545178,0
500,17.46045708,0
501,18.40187487,0
502,19.43752898,0
503,20.36709281,0
504,21.53476669,0
505,22.71450708,0
506,23.75726111,0
507,24.98321313,0
508,26.34331269,0
509,27.61652548,0
510,28.82966594,0
511,30.1203915,0
