## Type: dye
## Name: Cy3B
Extinction coefficient: 130000
Quantum Yield: 0.67
wavelength,absorption,emission
425,0,0.007300000172108412
426,0,0.007300000172108412
427,0,0.007300000172108412
428,0,0.007300000172108412
429,0,0.007300000172108412
430,0,0.009100000374019146
431,0,0.010900000110268593
432,0,0.010900000110268593
433,0,0.010999999940395355
434,0,0.010999999940395355
435,0,0.010999999940395355
436,0,0.014600000344216824
437,0,0.014600000344216824
438,0,0.014600000344216824
439,0,0.018200000748038292
440,0,0.018200000748038292
441,0,0.021700000390410423
442,0,0.021700000390410423
443,0,0.021700000390410423
444,0,0.023499999195337296
445,0,0.025299999862909317
446,0,0.02889999933540821
447,0,0.02889999933540821
448,0,0.032499998807907104
449,0,0.034299999475479126
450,0,0.03610000014305115
451,0,0.03790000081062317
452,0,0.03970000147819519
453,0,0.04149999842047691
454,0,0.045099999755620956
455,0,0.04690000042319298
456,0,0.048700001090765
457,0,0.052299998700618744
458,0,0.05939999967813492
459,0,0.06650000065565109
460,0,0.06650000065565109
461,0,0.06650000065565109
462,0,0.066600002348423
463,0,0.06840000301599503
464,0,0.07370000332593918
465,0,0.07729999721050262
466,0,0.08089999854564667
467,0,0.08269999921321869
468,0,0.08630000054836273
469,0,0.08810000121593475
470,0,0.0917000025510788
471,0,0.09880000352859497
472,0,0.10419999808073044
473,0,0.1096000000834465
474,0,0.11320000141859055
475,0,0.12039999663829803
476,0,0.13819999992847443
477,0,0.1454000025987625
478,0,0.1526000052690506
479,0,0.15800000727176666
480,0,0.16519999504089355
481,0,0.1776999980211258
482,0,0.18129999935626984
483,0,0.18490000069141388
484,0,0.19380000233650208
485,0,0.20100000500679016
486,0,0.20819999277591705
487,0,0.2134999930858612
488,0,0.2206999957561493
489,0,0.23330000042915344
490,0,0.24040000140666962
491,0,0.24040000140666962
492,0,0.24580000340938568
493,0,0.24940000474452972
494,0,0.2547000050544739
495,0,0.2583000063896179
496,0,0.263700008392334
497,0,0.27630001306533813
498,0,0.2870999872684479
499,0,0.30309998989105225
500,0,0.31029999256134033
501,0,0.3174999952316284
502,0,0.3336000144481659
503,0,0.34790000319480896
504,0,0.36410000920295715
505,0,0.3783999979496002
506,0,0.3944999873638153
507,0,0.42500001192092896
508,0,0.43209999799728394
509,0,0.448199987411499
510,0,0.46970000863075256
511,0,0.4912000000476837
512,0,0.5252000093460083
513,0,0.5360000133514404
514,0,0.5681999921798706
515,0,0.5843999981880188
516,0,0.5952000021934509
517,0,0.6039999723434448
518,0,0.614799976348877
519,0,0.6327999830245972
520,0.005400000140070915,0.6399000287055969
521,0.005400000140070915,0.641700029373169
522,0.005400000140070915,0.6452999711036682
523,0.005400000140070915,0.6452999711036682
524,0.005400000140070915,0.6452999711036682
525,0.005400000140070915,0.6399000287055969
526,0.005400000140070915,0.6363000273704529
