## Type: dye
## Name: mScarlet3-H
Extinction coefficient: 102685
Quantum Yield: 0.18
wavelength,absorption,emission
494.2,0.42536,0
494.3,0.42631,0
494.4,0.42737,0
494.5,0.42833,0
494.6,0.42939,0
494.7,0.43034,0
494.8,0.43141,0
494.9,0.43225,0
495,0.43321,0
495.1,0.43416,0
495.2,0.43523,0
495.3,0.43629,0
495.4,0.43724,0
495.5,0.4383,0
495.6,0.43936,0
495.7,0.44032,0
495.8,0.44138,0
495.9,0.44233,0
496,0.4434,0
496.1,0.44435,0
496.2,0.44541,0
496.3,0.44626,0
496.4,0.44721,0
496.5,0.44859,0
496.6,0.44997,0
496.7,0.45114,0
496.8,0.45199,0
496.9,0.45284,0
497,0.45358,0
497.1,0.45443,0
497.2,0.45549,0
497.3,0.45655,0
497.4,0.45761,0
497.5,0.45867,0
497.6,0.45963,0
497.7,0.46048,0
497.8,0.46143,0
497.9,0.46249,0
498,0.46345,0
498.1,0.4644,0
498.2,0.46546,0
498.3,0.46642,0
498.4,0.46748,0
498.5,0.46844,0
498.6,0.4695,0
498.7,0.47045,0
498.8,0.47151,0
498.9,0.47257,0
499,0.47363,0
499.1,0.47448,0
499.2,0.47554,0
499.3,0.4766,0
499.4,0.47756,0
499.5,0.47862,0
499.6,0.47958,0
499.7,0.48053,0
499.8,0.4818,0
499.9,0.48318,0
500,0.48456,0
500.1,0.48562,0
500.2,0.48658,0
500.3,0.48732,0
500.4,0.48817,0
500.5,0.48934,0
500.6,0.49061,0
500.7,0.49156,0
500.8,0.49273,0
500.9,0.49379,0
501,0.49496,0
501.1,0.49592,0
501.2,0.49698,0
501.3,0.49825,0
501.4,0.4992,0
501.5,0.50037,0
501.6,0.50143,0
501.7,0.50249,0
501.8,0.50377,0
501.9,0.50493,0
502,0.5061,0
502.1,0.50727,0
502.2,0.50844,0
502.3,0.5096,0
502.4,0.51077,0
502.5,0.51194,0
502.6,0.513,0
502.7,0.51416,0
502.8,0.51523,0
502.9,0.51639,0
503,0.51745,0
503.1,0.51862,0
503.2,0.52032,0
503.3,0.52191,0
503.4,0.52297,0
503.5,0.52403,0
503.6,0.52488,0
503.7,0.52584,0
503.8,0.5269,0
503.9,0.52828,0
504,0.52944,0
504.1,0.53061,0
504.2,0.53178,0
504.3,0.53294,0
504.4,0.53411,0
504.5,0.53517,0
504.6,0.53634,0
504.7,0.53751,0
504.8,0.53867,0
504.9,0.53973,0
505,0.5409,0
505.1,0.54207,0
505.2,0.54324,0
505.3,0.5444,0
505.4,0.54557,0
505.5,0.54684,0
505.6,0.54801,0
505.7,0.54918,0
505.8,0.55045,0
505.9,0.55162,0
506,0.55279,0
506.1,0.55385,0
506.2,0.55512,0
506.3,0.55618,0
506.4,0.55724,0
506.5,0.55873,0
506.6,0.56032,0
506.7,0.5617,0
506.8,0.56276,0
506.9,0.56361,0
507,0.56435,0
507.1,0.56531,0
507.2,0.56658,0
507.3,0.56775,0
507.4,0.56891,0
507.5,0.57008,0
507.6,0.57114,0
507.7,0.5722,0
507.8,0.57326,0
507.9,0.57432,0
508,0.57538,0
508.1,0.57645,0
508.2,0.57751,0
508.3,0.57857,0
508.4,0.57963,0
508.5,0.58069,0
508.6,0.58175,0
508.7,0.58292,0
508.8,0.58398,0
508.9,0.58504,0
509,0.5861,0
509.1,0.58716,0
509.2,0.58833,0
509.3,0.58918,0
509.4,0.59034,0
509.5,0.59141,0
509.6,0.59247,0
509.7,0.59342,0
509.8,0.59459,0
509.9,0.59618,0
510,0.59745,0
510.1,0.5983,0
510.2,0.59926,0
510.3,0.59989,0
510.4,0.60064,0
510.5,0.6017,0
510.6,0.60286,0
510.7,0.60382,0
510.8,0.60488,0
510.9,0.60594,0
511,0.60679,0
511.1,0.60785,0
511.2,0.60881,0
511.3,0.60976,0
511.4,0.61072,0
511.5,0.61156,0
511.6,0.61241,0
511.7,0.61337,0
511.8,0.61443,0
511.9,0.61549,0
512,0.61645,0
512.1,0.61751,0
512.2,0.61846,0
512.3,0.61942,0
512.4,0.62037,0
512.5,0.62122,0
512.6,0.62218,0
512.7,0.62313,0
512.8,0.62398,0
512.9,0.62472,0
513,0.62568,0
513.1,0.62653,0
513.2,0.62801,0
513.3,0.62939,0
513.4,0.63034,0
513.5,0.63109,0
513.6,0.63172,0
513.7,0.63225,0
513.8,0.633,0
513.9,0.63416,0
