## Type: dye
## Name: Alexa-790
Extinction coefficient: 260000
Quantum Yield: 0.04
#QY number gained from https://doi.org/10.1063/5.0082187
wavelength,absorption,emission
774,0.939661026,0.272033006
775,0.953395009,0.287726015
776,0.965408981,0.309401006
777,0.975905001,0.336145997
778,0.984220982,0.362518996
779,0.991087973,0.390240014
780,0.996029973,0.416548997
781,0.999080002,0.445704997
782,1,0.478439987
783,0.998840988,0.511675
784,0.995671988,0.544474006
785,0.989844024,0.573288023
786,0.982107997,0.608060002
787,0.9727,0.645143986
788,0.960790992,0.683964014
789,0.947278023,0.71785903
790,0.931600988,0.752246976
791,0.914304972,0.783654988
792,0.894452989,0.81516099
793,0.87400502,0.842747986
794,0.851562977,0.859076023
795,0.828132987,0.867303014
796,0.802863002,0.891502023
797,0.776434004,0.923085988
798,0.750514984,0.947009981
799,0.72321701,0.950900972
800,0.695612013,0.966135979
801,0.667631984,0.980044007
802,0.640026987,0.987031996
803,0.611774981,0.988132
804,0.584033012,0.993497014
805,0.556122005,1
806,0.52895999,0.992407978
807,0.502206981,0.98981303
808,0.475436985,0.987505972
809,0.450114995,0.975113988
810,0.425372988,0.951592028
811,0.401005,0.921602011
812,0.377626002,0.899114013
813,0.355832011,0.889649987
814,0.334464014,0.866792023
815,0.31416899,0.82714498
816,0.294589996,0.79450798
817,0.27611801,0.778259993
818,0.258327991,0.758813024
819,0.241696998,0.705237985
820,0.226173997,0.66713798
821,0.211245999,0.631425023
822,0.197733998,0.606486022
823,0.184493005,0.566302001
824,0.172242001,0.544888973
825,0.160790995,0.523531973
826,0.149986997,0.505896986
827,0.139797002,0.48141399
828,0.130220994,0.463840008
829,0.121308997,0.439482003
830,0.113095,0.419818014
831,0.105614997,0.397145003
832,0.098168202,0.386236012
833,0.091744103,0.372675002
834,0.085660703,0.368901014
835,0.079833001,0.354737997
836,0.074482404,0.342833996
837,0.069251098,0.334672004
838,0.064922899,0.330114007
839,0.060270902,0.313365996
840,0.0565903,0.293240011
841,0.052671,0.282416999
842,0.049194898,0.274125993
843,0.046178799,0.258087009
844,0.043162599,0.239115998
845,0.039976101,0.219113007
846,0.037675701,0.200379997
847,0.035239,0.184517995
848,0.033364601,0.178575993
849,0.0310982,0.173207998
850,0.0291557,0.159778997
851,0.027553899,0.143949002
852,0.025917999,0.135192007
853,0.0245548,0.130164996
854,0.022970101,0.121587001
855,0.022015801,0.110659003
856,0.020618601,0.106729001
857,0.019579099,0.102012001
858,0.018556699,0.094290301
859,0.0176195,0.081811003
860,0.016903801,0.0746736
861,0.0159325,0
862,0.0152168,0
863,0.0147397,0
864,0.0138025,0
865,0.0134276,0
866,0.0126608,0
867,0.0123371,0
868,0.0118088,0
869,0.0117066,0
870,0.0109909,0
871,0.0107864,0
872,0.0101048,0
873,0.0099344,0
874,0.00996848,0
875,0.00940615,0
