## Type: dichroic
## Name: Chroma T495lpxr
wavelength,transmission
380,0.0080339203123003
381,0.027345301350579002
382,0.052306702127679995
383,0.10329700307921
384,0.16281900461763
385,0.031383900204673
386,0.087479397188872
387,0.031282298732549
388,0.1147469971329
389,0.10919800261036
390,0.049464701442047995
391,0.11344699887559
392,0.044881898793392
393,0.057892402401194
394,0.16462800558656002
395,0.096566998399794
396,0.000095000001465451
397,0.0045916800445411
398,0.095513998530805
399,0.025741299032234002
400,0.023736699949949997
401,0.13294699601829
402,0.027200600015930998
403,0.07774009718559699
404,0.081883801613003
405,0.06928020156919999
406,0.022247699962463
407,0.03797129902523
408,0.07809110102243699
409,0.054065498989075
410,0.072150700725615
411,0.034018600126728
412,0.066449597943574
413,0.07053139852359899
414,0.073927402263507
415,0.072018097853288
416,0.086459401063621
417,0.11052100453526001
418,0.087343697668985
419,0.08991949725896099
420,0.063532602507621
421,0.048357999185100004
422,0.073842302663252
423,0.041361799230798996
424,0.053633202333003
425,0.062014500144869006
426,0.089904200285673
427,0.10243699653074
428,0.06524620112031701
429,0.067325797863305
430,0.062561198137701
431,0.067917600972578
432,0.056477397447452005
433,0.070350000169128
434,0.14983699657023
435,0.15217800391838
436,0.21107699722052004
437,0.16362400492652998
438,0.11799200437963
439,0.09979649912565901
440,0.069222797174007
441,0.0676152005326
442,0.065235799411312
443,0.095367600442842
444,0.10953800519928
445,0.18244399689138
446,0.35279300063848
447,0.52213901653886
448,0.50477799959481
449,0.30734098982066
450,0.17566699534655
451,0.11771599529311
452,0.12518300209194
453,0.12262100353837001
454,0.10927299736068
455,0.16598199727013999
456,0.28561900835484
457,0.70948898792267
458,1.7261199653149002
459,2.0125299692154
460,1.0682499967515
461,0.34401500597596
462,0.17400799551979
463,0.11112299980596001
464,0.094066897872835
465,0.08998439880088
466,0.079527497291565
467,0.082339497748762
468,0.082936702528968
469,0.080529798287898
470,0.097005598945543
471,0.1260600052774
472,0.13529900461435
473,0.19048099638894
474,0.23473699111491
475,0.33023299183696997
476,0.48092701472342
477,0.68242899142206
478,0.92783896252513
479,1.1607199907303
480,1.3534599915146999
481,1.4684200286865001
482,1.5702700242399998
483,1.6780799254774998
484,1.8313899636269
485,2.1105399355292
486,2.5319900363684
487,3.2554399222136
488,4.4014301151037
489,6.0828201472759
490,8.9517898857594
491,13.176800310612
492,19.90229934454
493,28.496599197388
494,37.509998679161
495,47.997999191284
496,58.975297212601
497,75.476199388504
498,89.816898107529
499,96.483397483826
500,97.366398572922
501,97.60929942131
502,98.101800680161
503,98.369300365448
504,98.298597335815
505,98.28720092773399
506,98.167598247528
