#Type: filter
#Name: HC 520/35 AHF F37-520
wavelength,transmission
411.4,2.9148E-06
411.6,2.9038E-06
411.8,2.8928E-06
412,2.8818E-06
412.2,2.8708E-06
412.4,2.8599E-06
412.6,2.8491E-06
412.8,2.8383E-06
413,2.9123E-06
413.2,3.0111E-06
413.4,3.1132E-06
413.6,3.2188E-06
413.8,0.000003328
414,3.4409E-06
414.2,3.5576E-06
414.4,3.6783E-06
414.6,3.8031E-06
414.8,3.9321E-06
415,4.0655E-06
415.2,4.2034E-06
415.4,0.000004346
415.6,4.4934E-06
415.8,4.6458E-06
416,4.8034E-06
416.2,4.9664E-06
416.4,5.1348E-06
416.6,0.000005309
416.8,5.4891E-06
417,5.5286E-06
417.2,5.4615E-06
417.4,5.3953E-06
417.6,5.3299E-06
417.8,5.2653E-06
418,5.2015E-06
418.2,5.1384E-06
418.4,5.0761E-06
418.6,5.0146E-06
418.8,4.9538E-06
419,4.8937E-06
419.2,4.8344E-06
419.4,4.7758E-06
419.6,4.7179E-06
419.8,4.6607E-06
420,4.6042E-06
420.2,4.5546E-06
420.4,4.5056E-06
420.6,4.4571E-06
420.8,4.4092E-06
421,4.3617E-06
421.2,4.3148E-06
421.4,4.2684E-06
421.6,4.2225E-06
421.8,0.000004177
422,4.1321E-06
422.2,4.0876E-06
422.4,4.0437E-06
422.6,4.0002E-06
422.8,3.9571E-06
423,3.9145E-06
423.2,3.8724E-06
423.4,3.8308E-06
423.6,3.7896E-06
423.8,3.7488E-06
424,0.000003762
424.2,3.8666E-06
424.4,3.9741E-06
424.6,4.0846E-06
424.8,4.1982E-06
425,0.000004315
425.2,4.4349E-06
425.4,4.5582E-06
425.6,0.000004685
425.8,4.8153E-06
426,4.9492E-06
426.2,5.0868E-06
426.4,5.2282E-06
426.6,5.3736E-06
426.8,0.000005523
427,5.6766E-06
427.2,5.8344E-06
427.4,5.9902E-06
427.6,0.000006113
427.8,6.2383E-06
428,6.3662E-06
428.2,6.4967E-06
428.4,6.6299E-06
428.6,6.7658E-06
428.8,6.9045E-06
429,7.0461E-06
429.2,7.1905E-06
429.4,7.3379E-06
429.6,7.4883E-06
429.8,7.6418E-06
430,7.7985E-06
430.2,7.9583E-06
430.4,8.1215E-06
430.6,0.000008288
430.8,8.4579E-06
431,8.2536E-06
431.2,0.000007158
431.4,6.2078E-06
431.6,5.3838E-06
431.8,4.6692E-06
432,4.0494E-06
432.2,3.5119E-06
432.4,3.0457E-06
432.6,2.6414E-06
432.8,2.2908E-06
433,1.9867E-06
433.2,0.000001723
433.4,1.4943E-06
433.6,1.2959E-06
433.8,1.1239E-06
434,9.7472E-07
434.2,8.4534E-07
434.4,7.3313E-07
434.6,6.3581E-07
434.8,5.5141E-07
435,4.7822E-07
435.2,4.8093E-07
435.4,4.8366E-07
435.6,4.8641E-07
435.8,4.8917E-07
436,4.9195E-07
436.2,4.9474E-07
436.4,4.9755E-07
436.6,5.0038E-07
436.8,5.0322E-07
437,5.0607E-07
437.2,5.0895E-07
437.4,5.1184E-07
437.6,5.1474E-07
437.8,5.1767E-07
438,5.206E-07
438.2,5.2356E-07
438.4,5.2653E-07
438.6,5.2952E-07
438.8,5.3253E-07
439,5.3555E-07
439.2,5.429E-07
439.4,5.5048E-07
439.6,5.5816E-07
439.8,5.6595E-07
440,5.7386E-07
440.2,5.8187E-07
440.4,5.8999E-07
440.6,5.9823E-07
440.8,6.0658E-07
441,6.1505E-07
441.2,6.2364E-07
441.4,6.3234E-07
441.6,6.4117E-07
441.8,6.5012E-07
442,6.592E-07
442.2,6.684E-07
442.4,6.7774E-07
442.6,6.8634E-07
442.8,6.9323E-07
443,7.0019E-07
443.2,7.0723E-07
443.4,7.1433E-07
443.6,7.2151E-07
443.8,7.2875E-07
444,7.3607E-07
444.2,7.4347E-07
444.4,7.5093E-07
444.6,7.5848E-07
444.8,7.661E-07
445,7.7379E-07
445.2,7.8156E-07
445.4,7.8941E-07
445.6,7.9734E-07
445.8,8.0535E-07
446,8.1344E-07
446.2,7.5867E-07
446.4,6.9809E-07
446.6,6.4234E-07
446.8,5.9105E-07
447,5.4385E-07
447.2,5.0042E-07
447.4,4.6046E-07
447.6,4.2369E-07
447.8,3.8985E-07
448,3.5872E-07
448.2,3.3008E-07
448.4,3.0372E-07
448.6,2.7946E-07
448.8,2.5715E-07
449,2.3661E-07
449.2,2.1772E-07
