## Type: dichroic
## Name: Ziva penta band dichroic 405/488/577/637/748 10-11076
## emailed from Lumencor 2024/04/29
wavelength,transmission
370.0,1.15336501729173
370.5,0.974807336627651
371.0,2.1530549757454
371.5,10.2320900959585
372.0,1.24715152221827
372.5,0.417732224359146
373.0,0.293628342790601
373.5,0.640729549418023
374.0,0.504979565814143
374.5,0.769630163615979
375.0,2.3475497233439
375.5,13.8657614838599
376.0,40.304951374617
376.5,20.6606169966158
377.0,18.0562257035965
377.5,23.6182206523441
378.0,37.8343827865192
378.5,89.8810799600696
379.0,69.2906950419926
379.5,67.5078597327585
380.0,77.8792287798342
380.5,90.8406577591188
381.0,96.7749964630364
381.5,98.3553247688873
382.0,99.0012401555319
382.5,98.7818290917597
383.0,98.5517692092622
383.5,98.8902192368766
384.0,99.0742539971944
384.5,98.7255811681852
385.0,98.4965269487926
385.5,98.6524700756782
386.0,98.615715417422
386.5,98.2541199912629
387.0,98.2727917962812
387.5,98.8413305314098
388.0,99.0710167118737
388.5,98.5280345866279
389.0,98.0896050480005
389.5,98.3907471038207
390.0,98.7135819691122
390.5,98.3255077890834
391.0,97.7895758839746
391.5,97.9620891913635
392.0,98.5832666079478
392.5,98.6762907660705
393.0,98.1185158018388
393.5,97.7477208670171
394.0,97.9514689150831
394.5,98.2322589252889
395.0,98.2094808373411
395.5,98.2465067681929
396.0,98.7078052043872
396.5,99.1574555171399
397.0,98.9358352879638
397.5,98.1885013512877
398.0,97.7120097796684
398.5,97.9288184595098
399.0,98.501834425494
399.5,98.923563439905
400.0,99.0028538829726
400.5,98.8230677484082
401.0,98.5408264423348
401.5,98.2927135839033
402.0,98.1936857897082
402.5,98.2500436126493
403.0,98.3181656491373
403.5,98.2096470449246
404.0,97.8267260905622
404.5,97.2698058244094
405.0,96.9105213553561
405.5,97.1773873522573
406.0,97.9828025805737
406.5,98.5421642132044
407.0,98.0615649057017
407.5,96.7797747714794
408.0,96.0374574767433
408.5,96.6776113989549
409.0,97.9784168342247
409.5,98.572920700193
410.0,98.1078646009891
410.5,97.5653489330049
411.0,97.7384430906433
411.5,98.2675485472083
412.0,98.4976077259573
412.5,98.4407874647341
413.0,98.4574948877114
413.5,98.2691737710194
414.0,96.0633342660044
414.5,88.6424884429167
415.0,77.4898940337023
415.5,67.0366877004484
416.0,58.644562406307
416.5,50.0807559999151
417.0,38.4529506971119
417.5,23.7777033344393
418.0,12.17329505928
418.5,6.02071496428561
419.0,3.20094858220782
419.5,1.90298299329449
420.0,1.27622762253414
420.5,0.962258889757315
421.0,0.808697666791674
421.5,0.749350941459786
422.0,0.756486501221322
422.5,0.821491672742842
423.0,0.945400559177588
423.5,1.12685670339709
424.0,1.33415966345187
424.5,1.48126455988053
425.0,1.50947616649252
425.5,1.51471762740688
426.0,1.71007784686763
426.5,2.51878959676192
427.0,4.77129536374304
427.5,2.97125554529343
428.0,0.849769450553349
428.5,0.343089901363696
429.0,0.18747187377779
429.5,0.134416609483961
430.0,0.123943838377215
430.5,0.152601089480324
431.0,0.282425421709284
431.5,0.793918509905492
432.0,0.363273090306262
432.5,0.0946943742976841
433.0,0.0406371390823611
433.5,0.0240526783956712
434.0,0.0179571878376206
434.5,0.0163740457992271
435.0,0.0182739589516244
435.5,0.0259854585766507
436.0,0.0531387267078102
436.5,0.236505965617295
437.0,0.703103332015238
437.5,0.0839858776849148
438.0,0.032281607995996
438.5,0.01886780040855
439.0,0.0148556435738512
439.5,0.0145493109861684
