#Type: Filter
#Name: FF01-550/49 AHF F37-551
wavelength,transmission
443,3.8035E-06
443.2,3.8487E-06
443.4,3.8943E-06
443.6,3.9406E-06
443.8,3.9873E-06
444,4.0346E-06
444.2,4.0825E-06
444.4,4.1309E-06
444.6,0.00000418
444.8,4.2296E-06
445,4.2798E-06
445.2,3.0581E-06
445.4,2.1813E-06
445.6,1.5559E-06
445.8,1.1098E-06
446,7.9165E-07
446.2,5.6468E-07
446.4,4.0279E-07
446.6,2.8731E-07
446.8,2.0494E-07
447,1.4618E-07
447.2,1.0427E-07
447.4,7.4375E-08
447.6,7.3246E-08
447.8,7.4618E-08
448,7.6016E-08
448.2,7.744E-08
448.4,7.8891E-08
448.6,8.0369E-08
448.8,8.1874E-08
449,8.3408E-08
449.2,8.4971E-08
449.4,8.6562E-08
449.6,8.8184E-08
449.8,8.9836E-08
450,9.1519E-08
450.2,9.3233E-08
450.4,9.498E-08
450.6,9.6759E-08
450.8,9.8572E-08
451,9.8422E-08
451.2,9.1706E-08
451.4,8.5448E-08
451.6,7.9617E-08
451.8,7.4183E-08
452,6.9121E-08
452.2,6.4404E-08
452.4,6.0009E-08
452.6,5.5914E-08
452.8,5.2098E-08
453,4.8543E-08
453.2,4.523E-08
453.4,4.2144E-08
453.6,3.9268E-08
453.8,3.6588E-08
454,3.4091E-08
454.2,3.1765E-08
454.4,2.9597E-08
454.6,2.7577E-08
454.8,2.5696E-08
455,2.3942E-08
455.2,2.2308E-08
455.4,2.0786E-08
455.6,1.9367E-08
455.8,1.8046E-08
456,1.7333E-08
456.2,1.8433E-08
456.4,1.9602E-08
456.6,2.0845E-08
456.8,2.2168E-08
457,2.3574E-08
457.2,2.5069E-08
457.4,2.6659E-08
457.6,2.835E-08
457.8,3.0149E-08
458,3.2061E-08
458.2,3.4095E-08
458.4,3.6257E-08
458.6,3.8557E-08
458.8,4.1003E-08
459,4.3604E-08
459.2,4.637E-08
459.4,4.9311E-08
459.6,5.2439E-08
459.8,5.5765E-08
460,5.9302E-08
460.2,6.3064E-08
460.4,6.7064E-08
460.6,7.1318E-08
460.8,7.5842E-08
461,8.0203E-08
461.2,8.3283E-08
461.4,8.6482E-08
461.6,8.9804E-08
461.8,9.3254E-08
462,9.6836E-08
462.2,1.0056E-07
462.4,1.0442E-07
462.6,1.0843E-07
462.8,1.1259E-07
463,1.1692E-07
463.2,1.2141E-07
463.4,1.2607E-07
463.6,1.3092E-07
463.8,1.3594E-07
464,1.4117E-07
464.2,1.4659E-07
464.4,1.5222E-07
464.6,1.5807E-07
464.8,1.6414E-07
465,1.7044E-07
465.2,1.7699E-07
465.4,1.8379E-07
465.6,1.9085E-07
465.8,1.9818E-07
466,2.0494E-07
466.2,0.000000209
466.4,2.1315E-07
466.6,2.1738E-07
466.8,2.2169E-07
467,2.2609E-07
467.2,2.3058E-07
467.4,2.3515E-07
467.6,2.3982E-07
467.8,2.4458E-07
468,2.4943E-07
468.2,2.5438E-07
468.4,2.5943E-07
468.6,2.6458E-07
468.8,2.6983E-07
469,2.7518E-07
469.2,2.8064E-07
469.4,2.8621E-07
469.6,2.9189E-07
469.8,2.9768E-07
470,3.0359E-07
470.2,3.0961E-07
470.4,3.1576E-07
470.6,3.2202E-07
470.8,3.2841E-07
471,0.000000334
471.2,3.3655E-07
471.4,3.3912E-07
471.6,3.4172E-07
471.8,3.4433E-07
472,3.4696E-07
472.2,3.4961E-07
472.4,3.5228E-07
472.6,3.5497E-07
472.8,3.5768E-07
473,3.6042E-07
473.2,3.6317E-07
473.4,3.6595E-07
473.6,3.6874E-07
473.8,3.7156E-07
474,3.744E-07
474.2,3.7726E-07
474.4,3.8014E-07
474.6,3.8305E-07
474.8,3.8597E-07
475,3.8892E-07
475.2,3.9189E-07
475.4,3.9489E-07
475.6,3.9791E-07
475.8,4.0095E-07
476,4.0325E-07
476.2,4.0322E-07
476.4,4.0319E-07
476.6,4.0316E-07
476.8,4.0313E-07
477,4.0311E-07
477.2,4.0308E-07
477.4,4.0305E-07
477.6,4.0302E-07
477.8,4.0299E-07
478,4.0296E-07
478.2,4.0293E-07
478.4,4.0291E-07
478.6,4.0288E-07
478.8,4.0285E-07
479,4.0282E-07
479.2,4.0279E-07
479.4,4.0276E-07
479.6,4.0273E-07
479.8,4.027E-07
480,4.0268E-07
480.2,4.0265E-07
480.4,4.0262E-07
480.6,4.0259E-07
480.8,4.0256E-07
481,4.0188E-07
481.2,3.9933E-07
481.4,3.9681E-07
481.6,3.943E-07
481.8,3.918E-07
482,3.8932E-07
482.2,3.8686E-07
482.4,3.8441E-07
482.6,3.8198E-07
482.8,3.7956E-07
483,3.7716E-07
483.2,3.7478E-07
483.4,3.724E-07
483.6,3.7005E-07
483.8,3.6771E-07
484,3.6538E-07
